default,age,gender,income,balance,own,miss,educ
0,35,2,27944,0,0,0,2
0,53,1,48990,472,1,1,2
0,59,1,37279,0,0,0,1
0,56,2,29032,765,1,0,2
0,47,2,53533,17,1,1,3
0,42,1,161633,0,1,0,3
1,42,2,32311,797,0,0,2
0,54,1,81324,621,1,0,2
0,57,2,69338,585,1,2,4
0,55,1,40427,498,1,0,1
0,37,2,39228,1639,0,0,4
0,56,1,73932,15,1,0,4
0,51,1,39820,283,1,0,2
0,51,1,126249,0,1,0,3
0,33,1,20845,948,0,1,1
0,40,2,17192,0,0,0,1
0,52,1,189373,0,1,0,2
0,41,2,78722,0,0,0,4
0,30,1,18674,2347,0,1,2
0,35,2,215195,1786,0,0,4
0,42,1,62946,0,1,0,4
0,59,1,46047,696,1,0,2
0,30,2,25109,0,0,0,2
0,54,2,161578,309,1,1,3
0,49,2,35075,0,0,0,3
0,54,2,44511,733,1,0,2
0,43,1,112136,0,1,0,4
0,40,1,51958,887,0,0,3
0,33,1,32906,911,0,1,2
0,30,2,91580,1517,0,1,4
0,56,1,141061,0,1,0,2
0,48,2,35176,47,0,0,2
0,40,1,83773,780,0,0,5
1,42,2,35480,2507,1,0,2
0,57,1,69028,1786,1,1,3
0,38,2,70210,1821,1,1,4
0,54,1,54186,388,1,0,2
0,40,2,21590,0,0,0,2
0,30,1,10000,1500,0,0,1
0,56,1,120139,2498,1,1,2
0,39,2,36971,1480,1,1,3
0,57,2,95819,1078,1,0,5
0,58,2,41312,1292,1,0,2
0,40,1,43904,714,1,1,2
0,34,2,53181,0,0,0,4
0,43,2,57630,850,0,0,4
0,46,2,28572,424,0,0,2
1,30,1,52861,5380,0,4,3
0,53,1,115313,539,1,0,5
0,30,2,51659,0,0,0,4
0,50,2,77720,979,1,0,4
0,45,2,47191,0,1,0,3
0,42,2,32955,0,0,0,3
0,50,1,73504,2020,1,1,4
0,37,1,99249,2262,0,1,5
0,52,1,36687,625,1,0,2
0,51,2,66570,0,1,0,2
0,31,2,24240,2504,0,1,2
0,57,2,42453,438,0,1,3
0,37,1,34788,0,0,0,2
0,52,2,64206,281,1,0,4
0,43,1,97576,0,0,0,2
0,46,1,71736,0,1,0,2
0,47,2,41596,7253,0,2,3
0,42,2,54075,0,0,0,2
0,44,2,36446,0,1,0,2
0,38,1,60601,0,0,0,4
0,50,2,59137,2061,0,0,2
0,34,1,63336,575,0,0,2
0,52,2,35489,0,1,0,2
0,50,1,66355,93,0,0,2
1,46,1,41891,61,1,4,2
0,43,1,63488,2606,0,1,4
0,47,1,61108,0,0,0,4
0,45,2,17617,845,1,0,1
0,33,2,26073,270,0,0,3
0,58,1,120723,0,1,0,4
0,48,1,53791,0,1,0,2
0,59,1,163757,0,1,0,4
0,49,2,201910,6,1,0,4
0,53,1,27807,150,1,0,1
0,32,1,38365,0,0,0,3
0,37,1,21522,3804,0,1,1
0,30,2,26398,10,0,0,2
0,45,2,42361,118,1,0,2
0,52,2,19818,481,1,0,1
1,33,2,45116,2133,0,0,3
0,38,2,34278,0,0,0,2
0,37,2,28370,118,0,0,1
0,30,2,23120,1120,0,0,2
0,33,1,74087,458,0,0,4
1,41,2,22450,3033,1,1,2
0,46,1,65371,0,0,0,4
0,32,2,21166,0,1,0,2
0,39,1,37417,352,0,0,2
0,54,1,34699,0,1,0,1
0,36,2,52739,0,0,0,4
0,45,1,50296,322,1,0,3
0,50,1,57225,23,1,0,3
0,42,1,62929,787,0,0,4
0,44,2,61268,0,0,0,5
0,43,2,47155,253,1,0,3
0,59,2,104658,247,1,0,3
0,35,2,27320,1958,0,1,1
0,49,2,59169,201,1,0,4
0,44,2,23482,0,0,0,1
0,53,1,36136,0,1,0,2
0,57,2,25373,2543,1,1,1
0,50,1,77565,695,1,0,4
0,53,2,30726,198,1,0,1
0,35,2,11811,0,1,0,1
0,43,2,101352,2626,1,1,4
0,50,1,60398,42,1,0,4
0,37,2,39272,0,0,0,2
0,35,2,22176,0,0,0,2
0,57,1,52434,0,1,0,2
0,42,1,51197,462,0,0,3
0,49,1,46785,2622,1,1,2
0,30,2,10000,0,0,0,1
1,57,2,33426,1978,1,0,2
0,42,2,71288,0,1,0,3
0,58,1,49648,178,0,0,1
0,37,1,85497,2369,0,1,5
1,46,2,34169,567,1,0,2
0,46,1,46917,0,0,0,2
0,37,1,76915,448,0,1,4
0,57,1,58316,619,1,0,2
0,54,1,64837,0,1,0,2
0,39,2,64031,1585,0,0,4
0,52,2,98980,0,1,0,4
0,40,2,154055,0,0,0,4
0,38,1,47487,0,0,2,3
0,49,2,41858,223,0,0,3
0,47,1,69437,405,0,1,2
0,48,1,37997,501,1,0,2
0,39,1,72797,0,0,0,5
0,47,1,33136,3763,0,1,1
0,54,2,58491,0,1,0,3
0,52,1,57612,179,1,0,2
0,41,1,41499,2465,0,1,2
0,45,2,49003,0,1,0,2
0,36,2,51313,318,0,0,4
0,34,1,79656,0,0,0,4
0,40,1,19236,0,0,0,1
0,41,2,41372,162,1,0,3
0,34,2,35958,468,0,0,2
0,56,2,70098,0,1,0,4
0,36,1,41312,2083,0,1,2
0,31,2,25944,238,0,0,2
0,57,2,50643,1707,1,0,2
0,47,1,57956,175,1,0,2
0,51,2,40377,1277,1,1,3
0,48,2,70926,360,1,0,4
0,35,1,118903,0,0,0,2
0,47,1,35875,783,1,1,2
0,51,2,29295,80,0,0,2
0,44,2,125417,2656,1,1,4
0,40,1,22202,2599,0,1,1
0,30,2,20958,0,1,0,1
0,58,2,104754,0,1,0,2
0,36,2,19829,0,0,0,2
0,51,2,51124,2694,1,2,2
0,56,2,23176,14,1,0,1
0,45,1,48381,2717,0,1,2
0,42,2,30267,342,0,0,2
0,40,2,12290,780,1,0,1
0,44,1,49308,0,1,0,3
0,33,1,29710,150,0,0,3
0,47,2,56894,0,1,0,4
0,50,1,106676,0,1,0,2
0,44,1,50319,0,1,0,2
0,56,2,207847,0,1,0,4
0,34,1,14173,2334,0,1,1
0,42,2,20585,1135,1,0,2
0,30,2,23953,0,0,0,3
0,55,2,70471,103,1,0,4
0,51,1,110297,333,1,0,2
0,56,2,64329,1825,0,0,4
0,54,2,39031,0,1,0,2
0,59,1,65507,0,1,0,4
0,58,2,77231,139,0,0,5
0,58,2,47535,368,1,0,2
0,31,2,35859,723,0,0,2
0,52,2,30658,275,1,0,2
0,44,1,61741,270,0,0,3
0,37,2,54803,0,0,0,4
1,46,2,42178,4056,1,1,3
0,33,1,79062,3908,0,4,4
0,58,1,38693,1258,0,0,2
0,37,1,16408,0,0,0,1
0,56,2,40848,985,1,0,2
0,38,2,21199,0,1,0,2
0,52,1,94313,1518,1,0,2
0,51,1,69958,0,1,0,2
0,48,1,50393,1293,1,0,2
0,33,2,45964,0,0,0,4
0,48,1,175082,0,1,1,4
0,34,1,55321,0,0,0,4
0,30,2,25790,2766,0,1,2
0,42,2,17137,0,0,0,1
0,37,1,31208,164,0,0,2
0,47,1,39302,471,1,0,1
0,43,2,52172,44,0,2,4
0,34,1,34326,343,0,0,2
0,33,2,31949,0,0,0,2
0,52,2,63817,495,1,0,3
0,38,2,80450,31,0,0,4
0,59,2,52401,100,1,1,3
0,53,2,93375,2622,1,0,3
0,51,2,21616,785,0,0,1
0,54,2,63516,1743,0,0,1
0,52,2,60176,66,1,0,4
0,58,1,87988,0,1,0,4
1,34,1,47445,4554,0,1,4
0,43,2,64846,0,0,0,3
0,37,1,13426,133,0,0,1
0,40,2,70009,0,1,0,3
0,48,1,59425,619,0,0,2
0,50,1,99178,44,1,0,4
1,32,2,33809,974,0,0,2
0,55,2,20714,0,1,0,1
0,53,1,65238,0,1,0,2
0,53,2,79782,141,0,0,4
0,56,2,59842,0,1,0,4
0,47,2,37389,0,1,0,2
0,44,1,75718,165,0,1,3
0,52,2,78110,2179,1,0,4
0,43,1,42079,1097,0,3,3
1,52,1,54199,10339,1,4,2
0,51,1,65973,560,1,1,2
0,54,1,76905,123,1,0,2
0,48,2,31390,0,0,1,2
0,53,2,40209,0,1,0,2
0,50,1,74894,1119,1,0,4
0,56,1,83946,0,1,1,2
0,34,1,49088,0,0,0,2
0,42,1,199279,570,0,0,4
0,39,1,161537,0,0,1,4
0,31,1,25855,0,0,1,2
0,58,2,76135,219,1,0,5
0,59,1,35931,389,1,0,1
0,36,2,23477,182,0,0,2
0,37,1,78763,498,0,1,5
0,40,1,52961,197,0,0,4
0,48,2,51532,291,1,0,3
0,54,2,35498,199,0,0,2
0,38,1,42828,317,0,0,1
0,39,1,34190,0,0,1,2
0,46,1,36741,954,1,0,2
0,39,2,28973,0,0,0,2
0,55,1,77270,0,1,0,4
0,30,2,10383,1216,0,0,1
0,48,2,20957,622,1,0,1
0,33,1,39177,0,0,0,3
0,45,1,30442,769,0,0,1
0,37,1,97967,0,0,0,5
0,46,1,29443,0,1,0,2
0,38,2,45918,0,1,0,3
0,36,2,30839,0,0,0,2
0,58,1,134918,471,1,0,5
0,35,1,56744,1862,0,0,4
0,38,1,63015,76,0,0,4
0,42,2,31076,0,1,1,3
0,58,1,31013,558,0,0,1
0,42,2,20986,0,0,0,2
0,58,2,37067,1662,1,0,1
1,41,1,78235,526,0,2,3
0,59,2,28780,730,1,0,1
0,50,1,35724,0,0,0,2
0,37,2,44313,1250,0,0,4
0,35,2,21787,384,0,0,2
0,38,2,53303,381,0,0,4
0,35,1,29042,1204,0,0,2
0,34,1,52498,1403,0,0,3
0,38,1,42719,0,0,1,3
0,53,1,116141,1419,1,1,4
0,34,1,48684,2810,0,1,3
0,51,2,137907,4059,1,1,5
0,58,1,48822,109,1,1,2
0,36,2,19265,177,0,0,1
0,34,2,29782,0,0,0,2
0,30,1,49368,0,0,0,4
0,58,1,52449,0,1,0,3
0,40,2,18912,190,0,0,1
0,39,2,24252,1918,1,1,2
0,49,1,34405,0,0,1,2
0,51,2,65112,307,1,0,3
0,59,2,54082,3787,1,1,4
0,53,2,37764,1483,0,0,2
0,58,2,73815,551,1,0,2
0,43,1,62270,647,1,0,4
0,57,2,53158,173,1,0,3
0,50,1,61984,0,0,2,4
0,59,1,132944,0,1,0,3
0,41,2,60114,0,0,1,3
0,33,1,12528,91,0,0,1
0,53,1,43421,0,1,0,2
0,32,1,25250,2211,0,1,2
0,38,1,24628,0,0,0,2
0,40,1,51926,1008,0,2,3
0,42,2,22406,1818,1,0,2
0,59,1,104328,0,1,0,4
0,38,1,16109,0,0,3,1
0,58,1,42774,288,1,0,2
0,42,2,36019,188,0,0,2
0,52,1,52769,0,0,0,2
0,40,1,33977,10,0,0,2
0,33,1,76040,0,0,1,4
0,59,2,127500,1800,1,0,4
0,51,2,129591,84,1,0,4
0,39,1,321753,2856,1,1,2
0,49,1,49583,1882,0,0,2
0,46,1,49957,0,0,0,3
0,55,2,31204,0,1,0,2
0,55,2,232651,0,1,0,3
0,39,1,15171,0,0,0,1
0,51,2,81478,0,1,0,2
0,41,2,25851,756,0,0,2
0,51,2,59940,1008,1,0,4
0,47,1,137550,0,1,1,4
1,51,1,46142,0,1,1,2
0,31,2,10738,84,0,0,1
0,35,1,32079,389,0,0,2
0,54,1,61491,72,1,0,2
1,47,1,29118,1877,1,0,1
0,38,1,36139,3540,1,1,3
0,51,2,36539,36,1,0,2
0,45,1,72325,970,0,1,3
0,50,2,31670,118,1,0,2
0,49,1,32615,701,1,0,1
0,56,1,54507,381,1,0,2
0,30,1,49578,0,0,0,4
0,33,1,67401,3569,0,1,4
0,50,2,50464,1636,1,1,3
0,57,1,72927,553,1,0,3
0,57,2,35512,0,1,0,2
0,49,2,23931,0,1,0,1
0,34,1,30959,1073,1,0,2
0,41,2,27216,374,1,0,2
0,40,1,101319,774,1,1,4
0,49,1,60019,1233,0,0,2
0,43,2,113692,261,0,1,5
0,57,1,105967,0,1,0,3
0,31,1,56962,0,0,1,3
0,35,2,54345,192,1,0,3
0,46,1,55988,0,1,2,4
0,41,1,66169,0,1,0,3
0,59,2,59467,570,0,0,4
0,51,2,34484,1274,1,0,2
0,46,1,72274,0,0,2,3
0,59,2,41092,0,1,2,3
0,53,2,87547,0,1,0,5
0,42,1,61731,906,0,1,4
0,48,2,45264,99,1,0,2
0,51,2,95530,457,1,1,5
0,37,1,35771,134,0,0,3
0,52,2,42618,867,1,1,2
0,43,2,33519,0,0,0,3
0,49,2,35900,160,1,0,2
0,55,2,99127,2067,1,1,1
0,30,1,24878,1301,0,0,2
0,59,1,76179,570,1,0,2
0,54,2,37088,0,1,0,3
0,48,1,91658,402,0,2,5
0,56,1,63438,1043,1,0,2
0,42,1,39995,0,0,0,2
0,48,1,84079,400,1,0,3
0,43,1,26324,0,0,2,2
1,46,2,73356,4000,1,1,3
0,45,2,59281,0,1,0,3
0,43,1,27891,0,0,0,1
0,34,1,26316,767,0,1,2
0,32,1,89701,0,0,0,4
0,31,1,27721,688,0,0,3
1,37,2,113150,2321,1,0,5
0,55,2,34507,898,1,1,2
0,35,1,35166,0,1,0,3
0,54,1,263408,779,1,0,4
0,35,2,36230,0,1,0,2
0,30,1,18603,637,0,0,1
0,38,2,20143,0,0,0,2
0,57,1,45457,0,1,0,2
1,31,1,76958,6520,0,2,5
0,48,2,26074,617,0,0,1
0,51,2,20514,0,1,0,1
0,41,1,64458,0,0,0,4
0,51,1,47715,0,1,0,3
0,42,1,50096,373,1,3,2
0,32,1,72507,2479,0,1,4
0,58,1,48461,0,1,0,2
0,47,1,45612,223,1,0,3
0,33,2,15741,0,0,0,2
0,35,2,49328,0,1,0,5
0,30,1,49411,32,0,0,2
0,47,2,224471,19,1,1,2
0,41,1,57249,1615,1,0,3
1,38,1,75425,7218,0,4,5
0,37,2,40950,1525,0,1,4
0,46,2,49243,0,1,0,4
0,46,2,38502,564,0,0,3
0,51,1,103962,659,1,0,4
0,39,2,46619,3876,1,1,4
0,59,2,57593,171,1,0,4
0,44,1,169646,119,1,0,3
0,38,1,26333,1511,0,1,2
0,52,2,30616,300,0,0,2
1,42,2,33821,664,0,0,2
0,44,1,85480,3089,0,1,3
0,35,1,36344,403,0,0,3
1,38,1,73159,2643,0,1,5
0,54,1,36709,0,1,0,2
1,47,2,42148,1615,1,0,3
0,46,1,44526,2097,1,0,2
0,52,1,53331,41,1,0,2
0,37,1,43239,344,0,0,3
0,44,2,53312,31,0,0,3
1,33,2,17252,2950,0,1,2
0,38,2,28422,1973,0,1,3
0,38,2,25817,451,0,0,2
0,49,1,66251,131,1,0,4
0,47,1,30206,0,0,0,1
0,41,2,103177,1410,0,0,5
0,49,1,80785,0,1,0,4
0,51,2,67820,0,1,0,3
0,55,2,91609,0,1,0,5
0,46,1,141776,2687,0,2,2
0,44,2,39878,454,0,0,2
0,39,2,33121,0,0,0,2
0,51,1,86403,629,0,0,4
0,33,1,90844,259,0,0,5
0,53,2,29410,718,1,0,2
0,40,1,57616,136,0,0,1
0,57,2,47619,334,0,0,3
0,38,1,34489,78,0,0,2
0,45,2,68825,0,1,0,3
0,53,1,58950,0,1,0,3
0,46,2,33839,0,1,0,2
0,30,2,12559,96,0,0,1
0,52,1,88811,971,1,0,4
0,45,2,45742,1146,0,0,4
0,54,2,37914,836,1,0,3
0,33,2,21665,0,0,0,2
0,37,1,57254,0,0,0,4
0,33,1,63482,0,1,0,5
0,48,1,55809,430,0,0,3
0,44,1,39519,180,0,0,2
0,39,2,20502,1674,1,0,2
0,48,2,75250,964,1,0,5
0,38,2,51231,617,0,0,4
0,42,2,51913,859,0,0,4
0,44,2,31453,588,0,0,2
0,33,2,28666,2132,0,1,3
0,32,2,32761,1175,1,1,3
0,46,2,34192,0,1,0,2
0,38,2,24280,1056,0,0,1
0,57,1,60399,76,1,0,3
0,31,2,10000,613,0,0,1
0,44,2,47378,1645,0,0,3
0,48,1,41351,1718,0,1,2
0,33,2,34972,22,0,0,3
0,57,2,247522,527,1,0,1
0,38,1,84041,0,0,0,4
0,30,2,46404,0,0,0,2
0,31,2,18292,0,0,0,2
0,53,2,48107,0,1,0,3
0,56,1,42802,1697,1,0,2
0,38,2,13028,324,0,0,1
0,53,2,65369,0,1,0,2
0,33,1,52470,1472,0,0,4
0,44,1,28611,311,1,0,2
0,48,1,25504,192,0,0,1
0,50,1,36278,187,1,1,2
0,44,2,24815,626,1,0,2
0,38,2,45788,11,0,0,4
0,57,1,64336,0,0,0,2
0,31,2,10000,1451,0,1,1
0,50,2,40488,1763,0,0,2
0,51,1,62011,1230,1,0,3
0,32,1,11722,1844,1,1,1
0,44,2,64424,833,0,0,5
0,35,1,24630,20,0,0,2
0,45,1,32368,19,0,0,2
0,53,2,49907,393,1,0,2
0,40,2,22067,263,0,0,1
0,52,2,28950,3831,1,1,1
0,54,2,30948,0,0,3,2
0,52,2,197014,0,1,0,3
0,32,1,16120,256,1,0,1
0,44,1,173609,188,1,0,4
0,58,2,27691,1252,1,0,1
0,49,1,326812,926,0,3,4
0,57,1,176422,0,1,0,4
0,43,1,38602,1091,1,0,2
0,58,2,120965,756,1,0,3
0,55,2,41616,145,1,0,1
0,36,1,14004,0,0,0,1
0,45,2,37518,156,0,0,2
0,43,2,57137,0,1,0,2
0,33,1,26662,390,0,0,2
0,47,2,40963,0,0,0,3
0,39,2,39672,0,0,0,3
0,45,1,64334,0,0,0,4
0,55,1,45356,1800,0,0,2
0,44,1,34710,996,1,0,2
0,35,1,52218,305,0,0,3
0,47,2,101457,906,1,0,2
0,57,1,78860,0,1,1,4
0,32,1,70089,197,0,0,4
0,33,1,35210,2004,0,0,3
0,37,2,487077,89,1,0,4
1,51,1,40796,2154,1,1,2
0,46,2,168908,0,1,0,2
0,51,1,43671,748,1,1,3
0,44,1,42848,248,0,1,2
0,52,2,53406,0,1,0,2
0,34,2,21402,618,0,0,2
0,45,2,68280,0,1,0,5
0,35,2,56569,773,1,0,4
0,41,1,50169,363,0,1,2
0,37,2,53263,5408,0,2,4
0,58,1,70159,0,1,0,3
0,34,2,68406,0,0,0,4
0,43,2,60685,577,0,0,3
0,39,1,55772,0,0,0,4
0,56,1,61265,1341,1,0,2
0,34,2,32128,4781,0,1,3
0,33,2,63982,0,1,0,3
0,47,2,45552,0,1,1,4
0,50,1,28105,838,1,1,1
0,59,1,83497,4041,1,1,2
0,50,1,84582,1247,1,3,5
0,33,1,32174,684,0,0,3
0,53,2,380745,1242,1,0,5
0,52,2,21480,351,1,0,1
0,59,1,57352,3186,1,1,3
0,58,1,107505,285,1,0,3
0,41,1,42188,394,0,0,2
0,40,2,42496,271,0,0,3
0,58,1,65085,1304,1,0,1
0,54,2,58034,0,1,2,4
0,33,2,61460,1718,0,0,4
0,45,2,62895,2807,1,1,3
0,49,2,23260,126,1,0,1
0,51,2,105147,2320,0,1,5
0,45,1,50813,5580,0,2,3
0,31,1,61903,0,0,0,5
0,44,2,62743,299,1,0,2
0,47,2,163139,0,0,0,4
0,46,1,65049,0,0,0,4
0,45,1,33375,1531,1,0,2
0,31,1,24012,166,0,0,2
0,32,1,39051,163,0,0,2
0,40,2,70095,989,0,1,4
0,51,2,40072,318,1,0,1
0,37,1,63319,252,0,0,3
0,32,2,10000,0,0,0,1
0,42,1,43846,136,0,0,2
0,41,2,41216,0,0,0,2
0,56,1,62886,1529,1,0,2
0,49,1,58407,0,1,0,2
0,48,1,101797,0,1,0,4
0,40,1,140472,0,0,0,4
1,41,2,71526,3646,0,2,2
1,57,1,84480,384,1,1,4
0,30,2,31640,866,0,0,4
0,34,1,45454,156,0,0,3
0,52,2,32896,143,1,0,2
0,33,2,69428,583,0,0,5
0,53,2,93034,97,1,0,4
0,47,1,36486,0,1,0,2
0,45,1,34166,0,1,0,2
1,37,1,28214,5142,0,2,2
0,56,2,40993,491,1,0,2
0,45,1,48766,288,1,0,2
1,48,1,54277,10355,0,4,2
0,50,1,105891,0,1,0,4
0,38,1,144265,21,0,0,3
0,34,1,51289,1668,0,1,4
0,43,2,34170,36,0,0,2
0,46,1,53947,973,0,0,2
0,32,1,20099,1353,0,1,2
0,32,2,10000,603,0,1,1
0,46,2,64068,0,0,0,4
0,38,2,21968,109,1,0,2
1,43,2,19020,3303,0,1,1
0,33,2,166197,935,0,0,4
0,50,2,51950,254,0,0,3
0,30,1,49421,137,0,0,4
0,38,1,32288,259,0,0,2
0,45,1,52146,277,0,0,2
0,54,2,36275,4381,0,1,1
1,54,2,88664,7367,1,2,1
0,35,2,12337,0,0,0,1
0,43,2,49608,0,0,0,2
0,32,2,49420,2,0,0,5
1,55,2,74492,1262,1,0,2
0,54,1,44690,1183,1,0,2
0,45,1,23365,0,1,0,1
0,35,1,44383,0,0,0,2
0,45,2,56527,0,1,0,5
0,51,1,127070,1542,0,0,1
0,42,2,25611,0,1,0,2
0,51,1,132014,0,1,0,5
0,30,1,53154,151,0,1,4
0,35,1,29819,3137,0,3,2
0,57,1,166233,1705,1,0,4
0,51,1,109000,0,0,0,2
0,50,1,133113,6,1,0,2
0,41,2,165735,0,0,0,4
0,47,1,36516,0,1,0,2
0,43,2,51915,16,0,0,3
0,30,2,30829,354,0,1,3
0,30,1,24752,1250,0,0,1
0,48,1,87367,257,1,0,3
0,32,1,41655,2765,0,1,3
0,35,2,24842,483,0,0,1
0,46,2,126134,441,1,0,5
0,57,1,114523,5965,1,3,5
0,55,2,40922,0,0,0,2
0,56,2,31032,385,1,0,2
0,57,1,133159,719,1,0,4
0,41,2,70044,0,0,0,1
0,45,2,33503,350,1,0,3
0,37,2,58748,513,0,0,2
0,56,2,46385,396,1,0,2
0,50,2,26985,786,1,0,1
0,57,1,75390,0,1,0,2
0,37,2,42952,1895,0,1,3
0,59,1,84282,387,1,0,3
0,57,2,110663,842,1,0,4
0,51,2,48924,216,0,0,3
0,55,1,125002,0,1,0,5
0,49,1,69826,2256,1,1,3
0,49,1,46723,343,1,1,3
0,35,1,57220,70,0,1,1
0,32,1,21868,1094,0,0,2
0,55,1,35967,24,1,1,1
1,41,1,56542,1257,0,0,3
1,42,2,36180,2407,0,1,2
0,57,2,48166,690,0,0,3
0,37,1,15792,1715,1,0,1
0,31,2,12775,1511,1,0,1
0,55,1,158128,241,1,0,3
0,30,2,26350,553,0,0,2
0,39,2,81939,719,0,0,4
0,34,1,51977,0,0,1,3
0,34,2,12834,0,0,0,1
0,59,2,31927,610,1,1,1
0,55,1,71264,2331,1,1,4
0,59,2,42004,82,1,0,3
0,51,1,81249,3364,1,1,3
0,53,1,78777,40,1,0,2
0,59,1,42940,4201,1,1,2
0,50,2,63905,0,1,0,5
0,49,2,29905,1126,1,0,2
0,47,2,91012,0,1,1,3
0,40,2,37371,0,0,0,3
1,48,2,55509,5078,1,2,2
0,34,2,25029,466,0,0,2
0,52,2,225279,1672,0,1,4
0,55,1,104646,250,1,0,5
0,35,1,58897,951,0,1,4
0,43,2,25285,4556,1,2,2
0,38,1,36232,0,0,0,2
0,51,2,37406,299,0,0,2
0,39,2,30112,0,0,0,2
0,57,2,71517,936,1,0,2
0,32,2,16593,2699,0,1,2
0,54,1,38140,0,1,1,1
0,31,2,22472,305,0,0,1
0,46,2,79924,2925,0,1,5
0,53,2,38697,4711,1,1,1
0,39,2,80438,1729,1,0,4
0,34,2,39431,1347,0,0,2
0,30,1,13463,48,0,0,1
0,33,2,12678,2035,0,1,1
0,33,1,32336,2373,0,1,3
0,55,1,45008,1864,1,0,2
0,33,2,41909,906,0,0,3
0,58,2,68885,2769,1,1,4
0,47,2,42434,337,0,1,2
0,46,1,44900,0,0,1,3
0,40,2,83734,0,0,0,3
0,42,2,49358,0,0,0,2
0,30,1,61407,398,1,0,3
0,53,2,32318,98,1,0,1
0,34,2,42642,2591,0,1,4
1,40,2,24266,1791,0,0,2
0,30,2,42640,198,0,0,4
0,50,1,65097,0,0,0,2
0,31,1,215958,472,0,0,4
0,31,1,46530,0,0,1,3
0,57,2,52532,341,1,0,2
0,38,1,36772,59,1,0,2
0,35,2,87381,0,0,0,4
0,52,1,100656,169,1,0,4
0,36,2,66652,0,0,0,3
0,57,1,103013,451,1,1,5
0,58,1,99494,0,1,1,3
0,59,1,44112,257,1,0,2
0,34,2,19510,0,0,0,2
0,50,1,149364,0,1,0,4
0,31,1,76565,0,0,0,2
0,37,2,97774,13,0,0,4
0,49,1,48988,383,0,1,3
1,58,1,105396,1778,0,0,2
0,38,1,106288,2776,0,1,2
0,43,2,56743,0,0,1,4
0,54,1,36373,58,1,0,2
0,58,1,58942,0,1,0,2
0,37,1,62590,0,0,0,2
0,54,1,86691,0,1,0,3
0,55,1,43764,0,1,0,2
1,44,1,74696,1649,1,1,4
0,49,1,66900,1468,1,0,4
0,46,1,39069,0,0,0,1
0,54,2,175579,0,1,0,2
0,46,1,57922,165,1,0,3
1,58,1,57760,727,1,0,3
0,41,2,42710,479,0,0,3
0,49,2,29078,0,1,0,2
0,57,1,83364,2644,1,1,4
0,49,1,48458,228,0,0,1
0,46,1,85808,805,0,0,5
0,31,2,33896,579,0,0,3
0,43,2,98089,2089,0,0,4
0,52,1,44713,3020,1,1,2
1,46,1,51152,2075,1,1,2
1,48,2,19187,943,0,0,1
0,51,2,29393,0,1,0,2
0,40,2,108978,866,0,0,5
0,54,1,80410,1492,0,1,2
0,43,2,26318,0,0,0,2
0,50,1,90717,245,0,0,4
0,48,2,56820,858,1,0,4
0,31,1,35976,158,0,0,3
0,33,2,19663,973,0,0,2
0,53,2,19915,0,1,0,1
0,30,2,26671,1095,0,0,3
0,31,2,12084,1008,0,0,1
0,40,2,26083,91,0,0,2
0,58,2,84690,0,1,0,4
0,57,1,61833,0,1,0,3
0,42,1,29921,614,0,0,1
0,56,2,51582,780,1,1,4
0,59,2,52376,496,1,0,4
0,50,1,35940,1537,1,0,2
0,39,2,480340,0,0,0,5
0,33,2,16100,113,0,0,2
0,40,2,39880,400,0,0,3
0,52,1,63163,313,0,0,4
0,30,2,24734,1749,0,0,2
0,34,2,13498,1879,0,0,1
0,49,1,51592,392,1,0,3
0,38,2,33228,0,0,1,2
0,57,2,35426,0,1,0,2
0,40,1,50838,214,0,0,3
0,42,1,45900,0,0,0,3
0,38,2,39261,583,0,1,2
0,50,2,96928,463,1,0,4
0,59,2,57411,2913,1,1,3
0,51,2,37666,568,1,0,2
0,50,2,38674,0,1,0,3
0,45,1,23618,1593,0,1,1
0,51,1,39487,0,1,0,2
0,44,2,90919,1166,1,3,2
0,40,1,44866,0,1,0,2
0,45,2,45022,0,0,0,4
0,48,2,83348,473,0,0,5
0,43,1,41997,475,0,0,3
0,32,2,96190,235,0,0,2
0,57,1,43906,0,1,0,2
0,52,2,66772,0,0,0,2
0,36,1,88080,654,0,0,5
0,46,1,30330,0,0,0,1
0,48,2,94781,2652,1,1,4
0,41,2,14205,206,1,0,1
0,42,2,23187,371,0,0,2
0,35,1,55173,1613,0,0,4
0,57,1,89770,189,1,1,2
0,42,1,48456,1632,0,0,3
0,56,2,99653,0,1,1,5
0,45,2,36820,0,1,0,3
0,39,1,71108,0,0,0,5
1,42,1,178730,5309,1,2,4
0,55,2,37267,0,1,1,3
0,42,2,89013,0,0,0,5
0,39,2,73769,429,1,0,2
0,46,1,22768,0,1,0,1
0,44,1,41982,496,0,0,2
0,39,1,38078,888,0,0,3
0,54,2,27474,320,1,0,1
0,39,1,33190,901,1,0,2
0,57,1,42334,85,1,0,2
0,52,1,49821,0,1,0,3
0,31,2,70843,73,0,0,5
0,52,2,69063,1900,1,1,3
0,55,2,36497,858,1,0,2
1,45,2,34720,287,0,1,2
0,34,1,42036,26,0,0,3
0,47,1,60221,1960,0,0,4
1,49,2,37473,529,0,0,3
0,53,1,45217,0,1,0,2
0,52,1,94995,1156,1,0,5
0,59,2,59104,1783,1,0,4
0,49,1,147848,1212,0,0,3
0,44,1,34535,1320,1,0,2
1,45,1,28364,2824,0,1,1
0,41,2,54812,380,0,0,5
0,49,1,78127,0,0,0,4
